Order_ID,Date,Month,Quarter,Region,City,Category,Sub_Category,Product,Sales_Rep,Sales_Channel,Customer_ID,Customer_Segment,Customer_Age,Customer_Gender,Units_Sold,Unit_Price,Discount_Pct,Tax_Rate,Shipping_Cost,Payment_Method,Customer_Rating,Return_Flag,Delivery_Days,Revenue,Profit
ORD13574,2022-11-28,November,Q4,West,Chennai,Automotive,Accessories,Product_188,Alice,Online,CUST5702,Corporate,42.0,Other,136.0,1359.11,0.32,0.18,32.32,Cash,3.2,No,14.0,125690.49,10896.73
ORD10115,2023-04-15,April,Q2,Central,Bangalore,Electronics,Laptops,Product_14,George,Telephone,CUST2016,Wholesale,28.0,Male,123.0,561.94,0.09,0.12,81.15,Debit Card,4.4,No,10.0,62897.94,28003.53
ORD11828,2023-01-08,January,Q1,South,Chennai,Groceries,Bakery,Product_18,Fiona,Online,CUST9840,Corporate,66.0,Other,79.0,1287.61,0.13,0.08,103.26,,4.6,Yes,3.0,88497.44,33133.13
ORD12046,2022-02-14,February,Q1,North,Kolkata,Beauty,Fragrance,Product_128,Diana,Mobile App,CUST5817,Corporate,23.0,Other,122.0,993.71,0.17,0.16,86.65,Cash,2.8,Yes,11.0,100623.07,30153.21
ORD10183,2022-01-20,January,Q1,West,Kolkata,Clothing,Men,Product_109,Hannah,Partner,CUST3920,Corporate,19.0,Other,190.0,1223.33,0.29,0.08,68.69,UPI,1.4,No,4.0,165027.22,18486.99
ORD12836,2022-03-10,March,Q1,South,Pune,Furniture,Kitchen,Product_83,Alice,Online,CUST2341,VIP,72.0,Male,149.0,197.71,0.23,0.13,111.86,Debit Card,3.2,No,1.0,22683.27,5254.4
ORD11285,2022-08-31,August,Q3,East,Ahmedabad,Sports,Outdoor,Product_11,Ethan,Partner,CUST8235,Wholesale,60.0,Male,17.0,630.49,0.49,0.07,137.22,Debit Card,3.5,Yes,4.0,5466.35,1855.83
ORD13657,2023-12-07,December,Q4,East,Delhi,Automotive,Tools,Product_42,George,Mobile App,CUST6209,Wholesale,45.0,Female,29.0,900.52,0.16,0.06,49.16,Credit Card,3.4,Yes,7.0,21936.67,3706.59
ORD12960,2022-09-25,September,Q3,Central,Bangalore,Furniture,Office,Product_109,Julia,Telephone,CUST9637,Wholesale,40.0,Female,144.0,812.62,0.3,0.17,83.68,Cash,4.7,No,2.0,81912.1,17180.91
ORD12175,2022-05-21,May,Q2,West,Delhi,Furniture,Outdoor,Product_136,Diana,Partner,CUST3955,VIP,72.0,Other,107.0,918.96,0.41,0.17,129.25,UPI,3.9,No,12.0,58013.94,25762.59
ORD13783,2023-03-07,March,Q1,Central,Delhi,Groceries,Dairy,Product_182,Hannah,In-Store,CUST5362,VIP,47.0,Female,51.0,822.19,0.08,0.13,24.82,Net Banking,3.7,No,1.0,38577.15,12020.21
ORD12689,2022-09-25,September,Q3,West,Chennai,Automotive,Tools,Product_54,Hannah,Telephone,CUST7811,Retail,56.0,Other,40.0,310.36,0.19,0.09,4.99,UPI,1.6,No,1.0,10055.66,2953.8
ORD10524,2023-12-05,December,Q4,North,Pune,Toys,Board Games,Product_56,Charlie,Partner,CUST2429,VIP,41.0,Other,10.0,471.26,0.42,0.14,31.73,Net Banking,1.1,Yes,1.0,2733.31,1195.32
ORD13905,2023-03-06,March,Q1,South,Bangalore,Groceries,Organic,Product_62,Julia,Telephone,CUST4532,Corporate,31.0,Male,4.0,1254.18,0.09,0.13,112.06,Wallet,1.4,Yes,5.0,4565.22,1039.49
ORD11134,2022-05-29,May,Q2,North,Hyderabad,Sports,Fitness,Product_31,Charlie,Telephone,CUST6840,Wholesale,32.0,Female,89.0,1426.05,0.47,0.17,133.04,Debit Card,3.8,No,3.0,67266.78,27300.12
ORD14822,2022-09-19,September,Q3,West,Hyderabad,Sports,Team Sports,Product_122,Fiona,Mobile App,CUST9877,Corporate,55.0,Male,123.0,335.75,0.09,0.15,111.86,Cash,1.5,No,2.0,37580.5,15769.64
ORD14967,2022-04-26,April,Q2,South,Hyderabad,Toys,Action Figures,Product_109,Ethan,Telephone,CUST8100,Retail,48.0,Other,102.0,606.43,0.46,0.09,47.37,Debit Card,3.9,No,11.0,33402.16,4837.72
ORD10173,2022-07-23,July,Q3,Central,Hyderabad,Furniture,Kitchen,Product_193,Diana,Telephone,CUST8196,VIP,74.0,Other,84.0,1408.91,0.26,0.09,47.74,Debit Card,4.8,No,5.0,87577.85,32705.22
ORD12874,2023-08-29,August,Q3,West,Pune,Sports,Cycling,Product_44,Charlie,Telephone,CUST7837,Retail,35.0,Male,39.0,1191.96,0.05,0.13,103.28,Cash,2.4,No,1.0,44162.12,16233.12
ORD12004,2022-11-05,November,Q4,South,Delhi,Automotive,Electronics,Product_150,Fiona,Telephone,CUST5665,Retail,49.0,Female,49.0,1198.01,0.46,0.15,56.81,Debit Card,4.8,No,8.0,31699.34,6843.05
ORD12283,2022-09-14,September,Q3,Central,Lucknow,Clothing,Winter,Product_68,Ivan,Telephone,CUST6913,Wholesale,48.0,Female,102.0,19.69,0.36,0.11,76.29,Wallet,3.4,No,3.0,1285.36,282.84
ORD11045,2022-06-29,June,Q2,North,Chennai,Toys,Outdoor,Product_191,Fiona,Mobile App,CUST4745,Corporate,42.0,Female,194.0,90.04,0.01,0.12,140.86,UPI,2.7,No,13.0,17293.08,6151.1
ORD12590,2023-11-17,November,Q4,Central,Delhi,Groceries,Snacks,Product_114,Fiona,In-Store,CUST1526,VIP,68.0,Other,101.0,610.77,0.25,0.06,102.4,Cash,2.0,No,7.0,46265.83,7019.36
ORD13928,2022-12-02,December,Q4,West,Kolkata,Furniture,Office,Product_154,Alice,In-Store,CUST7418,Retail,41.0,Female,31.0,859.99,0.38,0.16,41.35,Debit Card,3.5,No,13.0,16529.01,6319.68
ORD12579,2022-10-05,October,Q4,North,Bangalore,Clothing,Men,Product_73,Fiona,Telephone,CUST7809,Retail,43.0,Other,151.0,951.6,0.24,0.07,55.67,UPI,1.6,No,11.0,109205.62,14388.92
ORD14975,2022-01-13,January,Q1,North,Jaipur,Furniture,Living Room,Product_138,Julia,Mobile App,CUST3327,VIP,37.0,Female,195.0,83.14,0.2,0.13,147.54,Wallet,2.1,No,14.0,12969.84,3848.04
ORD13961,2022-11-11,November,Q4,West,Delhi,Electronics,Tablets,Product_92,Diana,,CUST8779,Wholesale,38.0,Female,37.0,1443.74,0.07,0.17,149.57,UPI,2.1,Yes,11.0,49679.09,5132.12
ORD10322,2022-02-21,February,Q1,Central,Ahmedabad,Electronics,Mobiles,Product_79,Ethan,Telephone,CUST1305,VIP,26.0,Female,48.0,1226.38,0.34,0.17,109.58,Net Banking,2.0,No,5.0,38851.72,5228.81
ORD10798,2023-05-17,May,Q2,East,Ahmedabad,Electronics,Cameras,Product_47,Alice,Mobile App,CUST5725,Corporate,62.0,Female,161.0,1306.68,0.29,0.06,15.42,Net Banking,3.5,No,1.0,149366.59,25933.28
ORD13031,2023-11-14,November,Q4,South,Bangalore,Sports,Cycling,Product_157,Julia,Online,CUST6420,Corporate,31.0,Male,45.0,289.62,0.38,0.16,48.73,Cash,2.8,No,3.0,8080.4,2547.27
ORD13857,2023-06-14,June,Q2,West,Lucknow,Electronics,Laptops,Product_114,Charlie,In-Store,CUST1845,Retail,26.0,Female,5.0,311.75,0.4,0.17,78.93,UPI,2.9,No,4.0,935.25,336.3
ORD11906,2022-06-07,June,Q2,North,Pune,Furniture,Outdoor,Product_195,Julia,Online,CUST7097,Retail,65.0,Other,25.0,397.3,0.36,0.13,83.86,Wallet,4.2,No,2.0,6356.8,2615.21
ORD12552,2023-05-16,May,Q2,North,Pune,Sports,Outdoor,Product_161,Bob,In-Store,CUST8754,Wholesale,37.0,Male,5.0,1487.48,0.26,0.17,100.01,UPI,1.9,No,13.0,5503.68,1043.3
ORD13324,2022-04-22,April,Q2,East,Mumbai,Furniture,Living Room,Product_184,George,Online,CUST6706,Corporate,46.0,Other,148.0,353.19,0.31,0.11,82.04,Debit Card,1.7,No,7.0,36067.76,12419.02
ORD13582,2022-04-08,April,Q2,South,Chennai,Automotive,Parts,Product_94,Alice,Partner,CUST7407,VIP,44.0,Female,177.0,251.27,0.11,0.11,108.81,Wallet,1.9,No,14.0,39582.56,12302.48
ORD13826,2023-10-28,October,Q4,North,Ahmedabad,Toys,Board Games,Product_189,Ethan,Partner,CUST4804,Wholesale,27.0,Male,160.0,122.41,0.42,0.11,13.99,Wallet,1.7,No,8.0,11359.65,4934.67
ORD10438,2023-01-14,January,Q1,North,Ahmedabad,Furniture,Kitchen,Product_162,Hannah,Partner,CUST7584,Wholesale,62.0,Female,86.0,942.86,0.34,0.14,149.75,UPI,1.1,No,5.0,53516.73,16214.19
ORD11203,2023-10-28,October,Q4,South,Delhi,Electronics,Mobiles,Product_36,Diana,Online,CUST8298,VIP,58.0,,130.0,1419.23,0.19,0.18,75.61,UPI,3.5,No,4.0,149444.92,23701.03
ORD12650,2022-12-05,December,Q4,Central,Delhi,Sports,Fitness,Product_99,Bob,Partner,CUST1034,Corporate,47.0,Female,31.0,220.75,0.24,0.16,140.08,Cash,1.8,No,13.0,5200.87,1372.67
ORD13584,2023-02-26,February,Q1,North,Mumbai,Beauty,Fragrance,Product_200,Julia,Partner,CUST4296,Retail,40.0,Female,62.0,434.45,0.15,0.12,57.66,UPI,2.6,No,3.0,22895.51,6453.5
ORD10470,2022-06-13,June,Q2,East,Jaipur,Automotive,Electronics,Product_170,Ivan,Telephone,CUST6788,VIP,53.0,Male,145.0,754.41,0.21,0.17,37.45,UPI,3.0,No,13.0,86417.67,5338.62
ORD12959,2022-11-12,November,Q4,South,Ahmedabad,Beauty,Wellness,Product_103,Bob,Online,CUST2129,Wholesale,34.0,Other,75.0,871.76,0.01,0.14,146.37,Wallet,1.5,No,8.0,64728.18,28446.25
ORD11639,2022-06-09,June,Q2,East,Mumbai,Beauty,Skincare,Product_114,Fiona,Mobile App,CUST7950,Wholesale,46.0,Female,133.0,1195.68,0.2,0.16,67.8,Wallet,4.6,No,12.0,127220.35,7594.42
ORD10384,2023-07-11,July,Q3,South,Kolkata,Toys,Action Figures,Product_179,Alice,In-Store,CUST9120,Corporate,,Other,67.0,560.34,0.03,0.14,117.11,Net Banking,3.5,No,13.0,36416.5,15139.99
ORD10788,2023-06-30,June,Q2,East,Mumbai,Clothing,Women,Product_35,Julia,Online,CUST1365,VIP,56.0,Female,146.0,642.05,0.17,0.05,30.03,UPI,1.4,Yes,10.0,77803.62,30169.48
ORD13591,2022-09-13,September,Q3,East,Hyderabad,Furniture,Kitchen,Product_186,Hannah,Mobile App,CUST5432,Wholesale,40.0,Female,37.0,757.18,0.36,0.18,11.03,Cash,3.5,No,6.0,17930.02,6053.29
ORD13333,2023-07-31,July,Q3,East,Mumbai,Electronics,Accessories,Product_194,Ivan,Mobile App,CUST5740,VIP,70.0,Male,134.0,104.66,0.29,0.13,83.17,Net Banking,3.5,No,4.0,9957.35,986.48
ORD12434,2022-07-23,July,Q3,North,Pune,Furniture,Outdoor,Product_124,Fiona,Partner,CUST5448,Corporate,20.0,Other,19.0,1266.37,0.33,0.05,48.59,Net Banking,3.5,Yes,4.0,16120.89,1751.13
ORD12337,2023-03-02,March,Q1,North,Jaipur,Furniture,Outdoor,Product_153,Bob,Mobile App,CUST5635,Corporate,52.0,Male,,655.35,0.45,0.17,79.12,Credit Card,2.2,No,7.0,15499.03,1529.66
ORD13865,2022-12-10,December,Q4,Central,Hyderabad,Automotive,Electronics,Product_24,Ethan,Online,CUST9855,Corporate,47.0,Other,117.0,1204.97,0.41,0.09,70.41,Credit Card,2.0,No,3.0,83179.08,10338.53
ORD10162,2022-01-04,January,Q1,East,Pune,Toys,Puzzles,Product_11,Charlie,Online,CUST7423,VIP,66.0,Female,28.0,763.05,0.27,0.17,96.64,Net Banking,3.4,No,5.0,15596.74,2567.94
ORD11918,2023-03-31,March,Q1,Central,Bangalore,Furniture,Outdoor,Product_14,Ivan,Telephone,CUST7948,VIP,50.0,Male,8.0,1449.58,0.08,0.11,22.06,Credit Card,4.4,No,7.0,10668.91,574.82
ORD12759,2022-05-16,May,Q2,Central,Ahmedabad,Beauty,Haircare,Product_176,Bob,In-Store,CUST5684,VIP,70.0,Female,48.0,224.18,0.09,0.18,142.24,Net Banking,3.2,No,7.0,9792.18,3415.11
ORD11246,2022-06-24,June,Q2,West,Mumbai,Sports,Fitness,Product_151,Charlie,Partner,CUST5064,Wholesale,60.0,Female,40.0,1174.73,0.11,0.05,66.32,UPI,3.4,No,6.0,41820.39,11962.45
ORD10766,2023-08-16,August,Q3,East,Ahmedabad,Toys,Outdoor,Product_148,Charlie,Telephone,CUST6045,VIP,57.0,Other,145.0,632.34,0.43,0.16,60.29,Cash,3.6,No,11.0,52262.9,6503.54
ORD14037,2022-04-04,April,Q2,North,Mumbai,Beauty,Haircare,Product_150,Diana,Telephone,CUST2322,Wholesale,37.0,Other,81.0,1421.4,0.28,0.12,78.83,Cash,4.1,No,1.0,82896.05,30796.54
ORD13900,2022-06-03,June,Q2,West,Pune,Groceries,Dairy,Product_3,Ivan,In-Store,CUST8580,Retail,47.0,Female,181.0,1385.22,0.12,0.15,102.46,Cash,4.2,No,9.0,220637.84,80032.2
ORD14423,2023-08-08,August,Q3,Central,Jaipur,Beauty,Haircare,Product_178,Julia,Online,CUST8762,Corporate,47.0,Male,10.0,371.69,,0.12,,Net Banking,1.6,No,1.0,2044.3,348.99
ORD10098,2023-12-03,December,Q4,East,Lucknow,Toys,Educational,Product_13,Diana,Telephone,CUST6598,Corporate,29.0,Female,157.0,309.19,0.26,0.07,35.16,Wallet,4.3,No,4.0,35921.69,7810.32
ORD13242,2022-04-20,April,Q2,West,Mumbai,Groceries,Dairy,Product_32,Julia,Telephone,CUST2909,VIP,52.0,Other,97.0,775.21,0.23,0.1,38.99,Debit Card,,No,1.0,57900.43,3553.72
ORD11975,2022-01-29,January,Q1,North,Ahmedabad,Clothing,Kids,Product_69,Bob,Online,CUST3514,VIP,68.0,Female,160.0,317.6,0.21,0.11,7.1,UPI,4.9,Yes,10.0,40144.64,13710.3
ORD14948,2022-03-02,March,Q1,South,Chennai,Groceries,Dairy,Product_99,Bob,In-Store,CUST4278,Retail,35.0,Male,98.0,435.38,0.03,0.17,134.39,Cash,3.6,No,3.0,41387.22,2899.99
ORD14970,2022-02-17,February,Q1,West,Ahmedabad,Clothing,Women,Product_200,George,Telephone,CUST7240,Wholesale,71.0,Female,157.0,194.35,0.3,0.09,109.76,Net Banking,4.3,Yes,10.0,21359.06,7926.48
ORD10285,2023-07-18,July,Q3,South,Pune,Groceries,Snacks,Product_103,Diana,In-Store,CUST3603,VIP,44.0,Male,160.0,1441.58,0.04,0.12,13.79,Cash,4.6,No,6.0,221426.69,38550.07
ORD10552,2022-06-28,June,Q2,South,Delhi,Electronics,Tablets,Product_105,George,Partner,CUST6026,Corporate,43.0,Male,171.0,88.13,0.03,0.18,98.07,Wallet,1.8,No,12.0,14618.12,2039.77
ORD13977,2023-12-19,December,Q4,South,Jaipur,Beauty,Fragrance,Product_112,Ethan,Partner,CUST2513,VIP,74.0,Male,23.0,397.31,0.28,0.07,124.87,Debit Card,4.3,No,10.0,6579.45,1493.56
ORD14809,2022-05-15,May,Q2,East,Ahmedabad,Groceries,Organic,Product_170,Ethan,Partner,CUST2956,Corporate,70.0,Other,157.0,1081.8,0.49,0.12,96.85,UPI,4.8,No,9.0,86619.73,30174.14
ORD12444,2022-12-08,December,Q4,North,Pune,Electronics,Cameras,Product_13,Julia,Mobile App,CUST5171,VIP,37.0,Male,175.0,90.22,0.48,0.1,3.91,Debit Card,1.1,No,1.0,8210.02,3635.67
ORD12711,2022-08-15,August,Q3,North,Delhi,Toys,Action Figures,Product_104,Diana,In-Store,CUST2270,Retail,58.0,Male,183.0,198.42,0.39,0.12,39.74,UPI,1.5,No,6.0,22149.62,8618.81
ORD11569,2022-05-06,May,Q2,West,Delhi,Electronics,Mobiles,Product_77,Fiona,In-Store,CUST5515,Retail,33.0,Other,151.0,727.43,0.46,0.14,85.6,,2.5,No,7.0,59314.64,8495.51
ORD14441,2022-07-26,July,Q3,West,Kolkata,Beauty,Haircare,Product_105,Julia,In-Store,CUST6049,Retail,57.0,Male,91.0,491.74,0.03,0.18,69.28,Cash,2.9,No,13.0,43405.89,18821.49
ORD14022,2022-11-12,November,Q4,Central,Ahmedabad,Electronics,Mobiles,Product_151,Alice,Mobile App,CUST8685,Corporate,57.0,Male,118.0,766.12,0.49,0.15,12.05,Debit Card,2.3,No,2.0,46105.1,16896.35
ORD14126,2022-01-20,January,Q1,West,Pune,Electronics,Mobiles,Product_158,Bob,Telephone,CUST8551,VIP,72.0,Female,161.0,984.09,0.09,0.11,91.27,Wallet,5.0,Yes,12.0,144179.03,45491.61
ORD10724,2023-04-11,April,Q2,East,Jaipur,Clothing,Winter,Product_136,Alice,Online,CUST1376,Corporate,22.0,Female,149.0,595.76,0.24,0.11,111.99,Cash,1.8,No,1.0,67463.86,8144.71
ORD13893,2022-02-15,February,Q1,Central,Kolkata,Electronics,Cameras,Product_69,Bob,Online,CUST7185,Retail,23.0,Other,161.0,973.91,0.04,,85.29,UPI,4.5,Yes,5.0,150527.53,10923.14
ORD11939,2022-07-24,July,Q3,West,Hyderabad,Groceries,Dairy,Product_45,Alice,In-Store,CUST5702,VIP,38.0,Other,126.0,841.03,0.5,0.09,40.0,Credit Card,4.9,No,11.0,52984.89,12803.1
ORD10520,2023-03-23,March,Q1,South,Ahmedabad,Automotive,Accessories,Product_173,Charlie,Partner,CUST2241,Retail,44.0,Other,100.0,1075.49,0.14,0.14,22.7,Wallet,4.3,No,8.0,92492.14,41384.59
ORD14135,2023-05-30,May,Q2,West,Kolkata,Automotive,Tools,Product_183,Fiona,Mobile App,CUST3767,Wholesale,65.0,Female,21.0,325.77,0.39,0.13,82.49,Net Banking,4.6,Yes,10.0,4173.11,1043.4
ORD12450,2023-06-12,June,Q2,East,Lucknow,Clothing,Winter,Product_84,Ethan,Partner,CUST9896,Corporate,22.0,Male,150.0,1230.15,0.45,0.1,64.38,Wallet,5.0,No,4.0,101487.38,15760.22
ORD13256,2022-05-20,May,Q2,South,Bangalore,Furniture,Outdoor,Product_37,Charlie,Telephone,CUST7114,Retail,23.0,Female,12.0,728.9,0.21,0.06,128.63,Wallet,2.1,No,13.0,6909.97,880.6
ORD14686,2022-07-05,July,Q3,North,Ahmedabad,Toys,Action Figures,Product_169,Alice,Mobile App,CUST1197,Corporate,59.0,Other,172.0,583.64,0.33,0.14,39.33,Net Banking,4.7,No,4.0,67258.67,17193.02
ORD10279,2022-07-07,July,Q3,Central,Lucknow,Electronics,Laptops,Product_101,Alice,Mobile App,CUST3590,VIP,31.0,Other,2.0,33.62,0.11,0.12,23.32,Credit Card,1.1,Yes,11.0,59.84,13.84
ORD10613,2022-06-30,June,Q2,South,Mumbai,Toys,Action Figures,Product_38,Alice,In-Store,CUST1683,Corporate,29.0,Male,86.0,393.21,0.34,0.08,119.73,Net Banking,4.2,No,2.0,22318.6,4085.42
ORD14814,2022-06-23,June,Q2,Central,Jaipur,Clothing,Sportswear,Product_159,Diana,Mobile App,CUST8987,Corporate,44.0,Male,10.0,548.77,0.34,0.06,40.83,Cash,,Yes,10.0,3621.88,869.13
ORD12064,2023-07-14,July,Q3,South,Hyderabad,Toys,Educational,Product_44,Diana,In-Store,CUST1079,VIP,,Other,56.0,723.44,0.01,0.13,138.54,Cash,2.5,Yes,4.0,40107.51,16892.52
ORD14088,2023-03-20,March,Q1,South,Pune,Sports,Outdoor,Product_37,Diana,In-Store,CUST1288,VIP,37.0,Other,64.0,910.99,0.19,0.1,33.24,Cash,3.2,Yes,3.0,47225.72,3883.1
ORD11757,2023-10-06,October,Q4,North,Kolkata,Furniture,Living Room,Product_66,Ivan,,CUST9445,Retail,47.0,Male,93.0,1208.62,0.26,0.11,67.81,Cash,4.4,No,12.0,83177.23,10185.97
ORD14262,2022-03-21,March,Q1,North,Pune,Groceries,Bakery,Product_88,Ethan,Partner,CUST4792,Retail,56.0,Female,157.0,907.99,0.41,0.16,14.83,Net Banking,2.2,No,13.0,84107.11,26124.67
ORD11544,2022-04-08,April,Q2,East,Pune,Groceries,Beverages,Product_167,Ivan,Mobile App,CUST9509,Retail,47.0,Other,55.0,183.12,0.3,0.11,2.77,Net Banking,3.8,No,7.0,7050.12,673.62
ORD12748,2023-03-29,March,Q1,West,Delhi,Electronics,Accessories,Product_98,George,Telephone,CUST1601,Wholesale,22.0,Male,141.0,425.52,0.01,0.13,131.64,Net Banking,,No,10.0,59398.34,7037.18
ORD12460,2022-12-11,December,Q4,West,Ahmedabad,Clothing,Winter,Product_150,Julia,,CUST6493,VIP,54.0,Male,77.0,1014.47,0.41,0.13,35.56,Wallet,1.5,No,3.0,46087.37,16774.68
ORD10700,2023-11-27,November,Q4,North,Kolkata,Groceries,Bakery,Product_182,Charlie,Partner,CUST3218,VIP,34.0,Female,148.0,799.28,0.42,0.11,125.98,Debit Card,3.5,Yes,9.0,68610.2,15253.02
ORD14118,2022-05-21,May,Q2,East,Ahmedabad,Sports,Outdoor,Product_190,George,Telephone,CUST3504,Corporate,73.0,Female,120.0,51.66,0.36,0.13,42.36,Wallet,2.8,No,4.0,3967.49,1499.54
ORD11382,2023-04-21,April,Q2,East,Bangalore,Furniture,Office,Product_96,Alice,Partner,CUST9809,Wholesale,65.0,Male,120.0,1138.27,0.03,0.11,127.85,Net Banking,3.5,Yes,4.0,132494.63,29997.08
ORD14218,2022-04-14,April,Q2,East,Pune,Automotive,Car Care,Product_8,Bob,Mobile App,CUST4448,Wholesale,48.0,Other,122.0,897.69,0.49,0.12,70.74,Net Banking,4.8,No,6.0,55854.27,10306.27
ORD11750,2022-07-22,July,Q3,Central,Mumbai,Toys,Outdoor,Product_76,Bob,Online,CUST8993,VIP,24.0,Other,28.0,653.37,0.03,0.12,30.16,Wallet,4.0,No,6.0,17745.53,2030.22
ORD11524,2022-10-29,October,Q4,East,Kolkata,Furniture,Outdoor,Product_42,Charlie,Partner,CUST8875,Retail,50.0,Female,42.0,484.68,0.25,0.06,20.14,UPI,4.0,No,2.0,15267.42,869.72
ORD10780,2023-12-15,December,Q4,North,Hyderabad,Automotive,Electronics,Product_84,Alice,Partner,CUST8246,Wholesale,62.0,Other,56.0,818.58,0.3,0.08,81.79,Cash,4.7,No,2.0,32088.34,8454.64
ORD14696,2023-11-02,November,Q4,West,Hyderabad,Electronics,Tablets,Product_18,Charlie,Mobile App,CUST2896,Corporate,45.0,Male,119.0,594.16,0.16,0.06,78.96,Debit Card,1.3,No,1.0,59392.23,9760.94
ORD11171,2022-02-14,February,Q1,South,Delhi,Furniture,Office,Product_21,Julia,Telephone,CUST7749,Retail,21.0,Female,157.0,1146.72,0.21,0.14,98.94,UPI,2.0,No,8.0,142227.68,54428.89
ORD13326,2023-11-05,November,Q4,North,Chennai,Clothing,Kids,Product_146,Diana,Telephone,CUST8707,Retail,43.0,Male,154.0,1092.11,0.07,0.07,138.69,Debit Card,2.1,No,14.0,156411.99,68586.15
ORD13777,2022-01-13,January,Q1,North,Chennai,Beauty,Fragrance,Product_57,Charlie,Mobile App,CUST8174,Retail,41.0,Male,4.0,992.4,0.13,0.17,111.58,Net Banking,1.1,No,4.0,3453.55,447.78
ORD13200,2023-07-22,July,Q3,West,Delhi,Sports,Team Sports,Product_22,Diana,In-Store,CUST5728,Wholesale,62.0,Male,125.0,623.43,0.08,0.06,46.4,UPI,1.1,No,7.0,71694.45,27728.35
ORD14438,2022-03-22,March,Q1,South,Bangalore,Groceries,Beverages,Product_4,Alice,Mobile App,CUST4794,Corporate,26.0,Other,99.0,1127.25,0.37,0.06,131.1,Credit Card,3.2,No,9.0,70306.58,11288.24
ORD10146,2023-06-26,June,Q2,East,Pune,Sports,Outdoor,Product_156,Charlie,Mobile App,CUST2103,Retail,72.0,Female,179.0,1139.28,0.24,0.08,46.5,Cash,3.4,No,11.0,154987.65,58623.91
ORD12683,2022-10-01,October,Q4,North,Chennai,Toys,Outdoor,Product_69,Hannah,Partner,CUST3752,Retail,39.0,Female,80.0,,0.46,0.05,68.9,Cash,3.4,No,3.0,27058.75,9239.11
ORD10019,2023-09-09,September,Q3,North,Hyderabad,Automotive,Accessories,Product_20,George,In-Store,CUST5203,Corporate,27.0,Female,2.0,244.75,,0.09,101.27,,2.9,No,3.0,445.44,48.26
ORD10744,2022-07-24,July,Q3,South,Pune,Toys,Board Games,Product_103,Charlie,In-Store,CUST8700,Corporate,27.0,Female,12.0,821.96,0.32,0.15,27.52,Wallet,3.1,No,4.0,6707.19,1162.49
ORD10163,2022-09-27,September,Q3,North,Delhi,Sports,Water Sports,Product_179,Charlie,In-Store,CUST6892,Wholesale,55.0,Other,66.0,285.94,0.1,0.06,3.05,Credit Card,2.4,No,10.0,16984.84,1497.41
ORD12787,2023-02-23,February,Q1,East,Pune,Sports,Outdoor,Product_124,Ethan,Telephone,CUST9254,Retail,23.0,Female,129.0,808.68,0.23,0.09,26.64,Cash,3.0,Yes,1.0,80326.18,29278.89
ORD11058,2022-12-23,December,Q4,North,Ahmedabad,Beauty,Makeup,Product_87,Ivan,Online,CUST8563,Corporate,74.0,Female,20.0,1454.14,0.15,0.13,149.33,Cash,3.2,No,3.0,24720.38,8323.83
ORD14539,2023-06-21,June,Q2,West,Hyderabad,Beauty,Haircare,Product_56,Charlie,Partner,CUST7734,VIP,51.0,Other,70.0,793.55,0.11,0.11,72.03,UPI,3.6,No,9.0,49438.16,6324.6
ORD11729,2023-02-10,February,Q1,West,Mumbai,Toys,Puzzles,Product_66,George,Online,CUST2496,Wholesale,34.0,Male,195.0,1428.33,0.14,0.09,110.8,Credit Card,3.8,No,4.0,239530.94,106290.03
ORD11917,2022-09-01,September,Q3,Central,Mumbai,Sports,Water Sports,Product_2,Bob,Mobile App,CUST9429,Retail,26.0,Other,53.0,1151.06,0.16,0.13,87.45,,4.3,No,9.0,51245.19,21327.81
ORD12514,2023-04-28,April,Q2,North,Jaipur,Automotive,Electronics,Product_154,Hannah,Mobile App,CUST3861,Corporate,60.0,Other,70.0,402.2,0.29,0.18,64.87,Cash,3.8,No,14.0,19989.34,5297.33
ORD12411,2023-07-30,July,Q3,Central,Ahmedabad,Automotive,Electronics,Product_135,Bob,Telephone,CUST4202,Corporate,51.0,Male,141.0,192.25,0.33,0.18,89.12,Wallet,5.0,No,7.0,18161.86,5318.39
ORD12499,2023-08-10,August,Q3,South,Chennai,Electronics,Cameras,Product_123,Fiona,In-Store,CUST3227,Retail,25.0,Other,130.0,353.15,0.36,0.09,26.59,Net Banking,,Yes,9.0,29382.08,11525.18
ORD11091,2023-09-30,September,Q3,West,Chennai,Furniture,Living Room,Product_185,Hannah,Mobile App,CUST8247,VIP,50.0,Male,9.0,317.2,0.36,0.13,103.4,Debit Card,4.4,No,3.0,1827.07,535.36
ORD11617,2023-08-03,August,Q3,Central,Ahmedabad,Toys,Educational,Product_186,Fiona,Telephone,CUST2225,VIP,23.0,Female,34.0,374.21,0.49,0.13,100.8,Debit Card,1.2,No,4.0,6488.8,1245.21
ORD10427,2023-07-19,July,Q3,South,Delhi,Furniture,Outdoor,Product_1,Fiona,Telephone,CUST2797,Corporate,57.0,Female,191.0,1194.91,0.01,0.1,2.67,Net Banking,1.8,Yes,4.0,225945.53,52970.96
ORD14946,2022-05-16,May,Q2,North,Kolkata,Sports,Cycling,Product_24,Alice,Online,CUST6290,Wholesale,22.0,Female,92.0,1445.91,0.0,0.16,132.43,Net Banking,3.9,No,5.0,133023.72,19223.93
